,X,Y,Z,W
8283, 0.997894, 0.349284, 0.287973, 0.223709
8284, 0.834529, 0.583117, 0.244484, 0.286374
8285, 0.823573, 0.042909, 0.0770898, 0.162475
8286, 0.711692, 0.654561, 0.611744, 0.185841
8287, 0.905881, 0.457686, 0.206122, 0.283763
8288, 0.129368, 0.212836, 0.825983, 0.0487746
8289, 0.625996, 0.117924, 0.0359203, 0.321545
8290, 0.391095, 0.626484, 0.632344, 0.176198
8291, 0.134434, 0.601917, 0.179907, 0.312628
8292, 0.299173, 0.498337, 0.379833, 0.224776
8293, 0.348704, 0.951048, 0.0697958, 0.364501
8294, 0.0783715, 0.0318003, 0.512864, 0.0398833
8295, 0.709311, 0.71041, 0.907956, 0.121156
8296, 0.296457, 0.936949, 0.849025, 0.164464
8297, 0.357799, 0.359569, 0.480239, 0.160734
8298, 0.108768, 0.645619, 0.0856349, 0.351471
8299, 0.160283, 0.613056, 0.142155, 0.328007
8300, 0.640309, 0.14655, 0.353893, 0.119398
8301, 0.869625, 0.46144, 0.112247, 0.327891
8302, 0.8511, 0.150151, 0.438368, 0.100308
8303, 0.321604, 0.0157476, 0.639363, 0.0216014
8304, 0.936918, 0.179449, 0.625874, 0.0746463
8305, 0.525498, 0.326395, 0.275613, 0.222202
8306, 0.318827, 0.176061, 0.1648, 0.219619
8307, 0.454207, 0.508164, 0.0130924, 0.378083
8308, 0.698508, 0.939665, 0.130222, 0.347193
8309, 0.897855, 0.832362, 0.0508744, 0.368293
8310, 0.627338, 0.806787, 0.22721, 0.312542
8311, 0.534349, 0.0731224, 0.0797754, 0.209941
8312, 0.680441, 0.0474563, 0.847285, 0.00613413
8313, 0.0218207, 0.44557, 0.823939, 0.0986181
8314, 0.764885, 0.139317, 0.648366, 0.0588765
8315, 0.0516984, 0.0672323, 0.792718, 0.0185543
8316, 0.454054, 0.995209, 0.180395, 0.335222
8317, 0.546129, 0.143376, 0.392804, 0.107828
8318, 0.64742, 0.995727, 0.75277, 0.193712
8319, 0.16126, 0.140477, 0.357494, 0.115427
8320, 0.435163, 0.93762, 0.959929, 0.133277
8321, 0.596606, 0.198218, 0.490524, 0.107253
8322, 0.925016, 0.378338, 0.175237, 0.28377
8323, 0.53206, 0.0644246, 0.62328, 0.0389892
8324, 0.0857265, 0.960692, 0.0111698, 0.381093
8325, 0.946471, 0.0417493, 0.0676595, 0.172281
8326, 0.50911, 0.76339, 0.35609, 0.270276
8327, 0.737419, 0.936979, 0.342601, 0.288763
8328, 0.508774, 0.172948, 0.256233, 0.167419
8329, 0.587115, 0.927854, 0.178503, 0.333166
8330, 0.289193, 0.825678, 0.74102, 0.177807
8331, 0.529649, 0.733085, 0.394696, 0.255711
8332, 0.154149, 0.462661, 0.817011, 0.103428
8333, 0.292886, 0.613178, 0.814325, 0.130251
8334, 0.00762963, 0.689108, 0.404981, 0.247318
8335, 0.843379, 0.670003, 0.564959, 0.200224
8336, 0.85461, 0.264687, 0.0894497, 0.311697
8337, 0.273721, 0.773949, 0.527879, 0.224037
8338, 0.761589, 0.296182, 0.318857, 0.194441
8339, 0.871029, 0.355419, 0.975097, 0.0427531
8340, 0.910581, 0.181097, 0.257241, 0.171354
8341, 0.509598, 0.378063, 0.192511, 0.27498
8342, 0.100406, 0.990387, 0.977111, 0.132246
8343, 0.054445, 0.187841, 0.757256, 0.0547055
8344, 0.44264, 0.798853, 0.213294, 0.316294
8345, 0.860195, 0.730705, 0.73986, 0.165665
8346, 0.187811, 0.90524, 0.605731, 0.219328
8347, 0.336375, 0.977508, 0.0661336, 0.365915
8348, 0.730338, 0.54854, 0.358623, 0.241058
8349, 0.54384, 0.412702, 0.219672, 0.269371
8350, 0.996948, 0.253609, 0.668935, 0.087686
8351, 0.515, 0.256813, 0.0228278, 0.364604
8352, 0.75576, 0.947966, 0.246742, 0.315205
8353, 0.0791955, 0.830378, 0.0259407, 0.376083
8354, 0.00747703, 0.111484, 0.89346, 0.0135351
8355, 0.0463576, 0.249001, 0.683676, 0.0836392
8356, 0.671499, 0.0741905, 0.542467, 0.0525507
8357, 0.283853, 0.595172, 0.632557, 0.170928
8358, 0.373638, 0.789361, 0.52916, 0.225567
8359, 0.137455, 0.963683, 0.628773, 0.219674
8360, 0.410688, 0.607868, 0.264046, 0.282378
8361, 0.422895, 0.452193, 0.682394, 0.131806
8362, 0.0312815, 0.385113, 0.0647298, 0.345859
8363, 0.473922, 0.388104, 0.262978, 0.244631
8364, 0.158574, 0.293405, 0.777154, 0.0765657
8365, 0.101993, 0.976562, 0.77401, 0.186788
8366, 0.713675, 0.612903, 0.117313, 0.33762
8367, 0.42674, 0.242958, 0.423811, 0.140218
8368, 0.904202, 0.159337, 0.509568, 0.08925
8369, 0.99826, 0.755669, 0.789056, 0.157269
8370, 0.343577, 0.500473, 0.714438, 0.133985
8371, 0.0806909, 0.271279, 0.389477, 0.160697
8372, 0.790887, 0.341685, 0.855373, 0.0710671
8373, 0.0224921, 0.276986, 0.104648, 0.30345
8374, 0.771844, 0.0497757, 0.687521, 0.0268684
8375, 0.92935, 0.529344, 0.881344, 0.100206
8376, 0.484176, 0.854976, 0.237373, 0.312576
8377, 0.00750755, 0.239296, 0.534013, 0.11135
8378, 0.329569, 0.454207, 0.395398, 0.210372
8379, 0.579119, 0.648213, 0.153996, 0.326084
8380, 0.276284, 0.153966, 0.796472, 0.0397837
8381, 0.514634, 0.506821, 0.339671, 0.240126
8382, 0.164342, 0.966094, 0.49675, 0.251713
8383, 0.307657, 0.534898, 0.767296, 0.128094
8384, 0.145604, 0.830622, 0.676473, 0.19388
8385, 0.853877, 0.424268, 0.162481, 0.298513
8386, 0.827723, 0.00830103, 0.989807, -0.0322757
8387, 0.818842, 0.481552, 0.133366, 0.319999
8388, 0.489822, 0.288858, 0.373852, 0.171932
8389, 0.910489, 0.712577, 0.210456, 0.311146
8390, 0.0837733, 0.624073, 0.238777, 0.293211
8391, 0.0390942, 0.151616, 0.43321, 0.102059
8392, 0.751915, 0.742393, 0.120273, 0.34322
8393, 0.871731, 0.662831, 0.551195, 0.20276
8394, 0.407086, 0.857936, 0.205054, 0.322232
8395, 0.298532, 0.411847, 0.995849, 0.042305
8396, 0.657186, 0.37785, 0.767327, 0.0972967
8397, 0.448073, 0.848201, 0.851375, 0.15376
8398, 0.138768, 0.162572, 0.602557, 0.0734849
8399, 0.740379, 0.478561, 0.734245, 0.125195
8400, 0.28074, 0.0282296, 0.141728, 0.0946053
8401, 0.68215, 0.0720237, 0.407544, 0.0710719
8402, 0.769677, 0.424451, 0.195074, 0.282982
8403, 0.302774, 0.347301, 0.73159, 0.0980951
8404, 0.663381, 0.1995, 0.340342, 0.148409
8405, 0.939268, 0.77105, 0.811426, 0.153905
8406, 0.31901, 0.702506, 0.95587, 0.105773
8407, 0.116703, 0.974334, 0.571886, 0.234216
8408, 0.195318, 0.794671, 0.932981, 0.125199
8409, 0.173498, 0.592334, 0.0938444, 0.345761
8410, 0.277749, 0.273385, 0.306223, 0.191336
8411, 0.663533, 0.178716, 0.508133, 0.0965204
8412, 0.486282, 0.378704, 0.542497, 0.148971
8413, 0.0627766, 0.362987, 0.691031, 0.110309
8414, 0.084933, 0.0772118, 0.153905, 0.14841
8415, 0.536058, 0.734306, 0.0622883, 0.362705
8416, 0.940458, 0.328471, 0.770318, 0.0858758
8417, 0.106876, 0.171056, 0.0765709, 0.293244
8418, 0.606189, 0.157414, 0.948454, 0.0118763
8419, 0.146947, 0.619251, 0.150792, 0.325165
8420, 0.755333, 0.710898, 0.936705, 0.113008
8421, 0.282083, 0.776574, 0.403699, 0.257987
8422, 0.58272, 0.188208, 0.473006, 0.107543
8423, 0.228217, 0.893124, 0.328929, 0.289288
8424, 0.563463, 0.233528, 0.603931, 0.0948378
8425, 0.346385, 0.0712302, 0.000488296, 0.3828
8426, 0.519852, 0.684286, 0.591418, 0.195509
8427, 0.465194, 0.169256, 0.248268, 0.168931
8428, 0.43495, 0.111209, 0.351665, 0.101983
8429, 0.38844, 0.806055, 0.0628071, 0.364066
8430, 0.983978, 0.985321, 0.668935, 0.212307
8431, 0.109287, 0.151921, 0.920774, 0.0170731
8432, 0.460555, 0.192358, 0.772881, 0.053193
8433, 0.714866, 0.30488, 0.387982, 0.172546
8434, 0.775964, 0.609882, 0.885586, 0.112252
8435, 0.912961, 0.206275, 0.883053, 0.0365469
8436, 0.63332, 0.188849, 0.159215, 0.230579
8437, 0.668783, 0.383435, 0.493271, 0.163388
8438, 0.950774, 0.0722983, 0.160802, 0.139281
8439, 0.230628, 0.430738, 0.855098, 0.0887358
8440, 0.24781, 0.353038, 0.844783, 0.0756709
8441, 0.474136, 0.191809, 0.963134, 0.0149643
8442, 0.151219, 0.756035, 0.908292, 0.127258
8443, 0.629383, 0.199652, 0.986724, 0.00806335
8444, 0.535844, 0.446089, 0.676534, 0.131891
8445, 0.698813, 0.199744, 0.368236, 0.139599
8446, 0.225257, 0.937437, 0.339427, 0.289636
8447, 0.853267, 0.645741, 0.285562, 0.279498
8448, 0.757164, 0.340739, 0.580767, 0.129728
8449, 0.430708, 0.0431837, 0.601062, 0.0345558
8450, 0.594592, 0.553667, 0.534776, 0.188968
8451, 0.484664, 0.0505081, 0.320688, 0.0736897
8452, 0.46382, 0.102695, 0.693655, 0.0414973
8453, 0.760826, 0.450972, 0.970855, 0.0613944
8454, 0.344737, 0.80871, 0.00112918, 0.383868
8455, 0.146977, 0.611774, 0.79519, 0.13458
8456, 0.157567, 0.894528, 0.0253304, 0.37672
8457, 0.666036, 0.970153, 0.902188, 0.154213
8458, 0.504135, 0.210608, 0.934477, 0.0263852
8459, 0.591784, 0.556658, 0.081576, 0.348974
8460, 0.0579852, 0.54503, 0.125706, 0.32939
8461, 0.886776, 0.709159, 0.58095, 0.201771
8462, 0.481368, 0.134556, 0.906156, 0.0162699
8463, 0.514634, 0.0694601, 0.314219, 0.0866509
8464, 0.201209, 0.129063, 0.721091, 0.0449579
8465, 0.892056, 0.817225, 0.391247, 0.265619
8466, 0.129704, 0.504746, 0.1919, 0.296947
8467, 0.44322, 0.00225837, 0.131626, 0.0587652
8468, 0.587146, 0.400311, 0.790277, 0.0970775
8469, 0.526261, 0.918607, 0.486892, 0.249957
8470, 0.406995, 0.689261, 0.462264, 0.230832
8471, 0.541337, 0.837825, 0.663259, 0.197926
8472, 0.59447, 0.421491, 0.0486465, 0.357479
8473, 0.431623, 0.221107, 0.341716, 0.15729
8474, 0.100192, 0.201697, 0.0528275, 0.328426
8475, 0.67275, 0.87289, 0.854122, 0.155991
8476, 0.381726, 0.235786, 0.309702, 0.175183
8477, 0.839412, 0.516831, 0.622028, 0.159302
8478, 0.583087, 0.303201, 0.533525, 0.130837
8479, 0.568621, 0.0912809, 0.721, 0.0345462
8480, 0.493942, 0.922788, 0.69158, 0.200665
8481, 0.824213, 0.794336, 0.224891, 0.312425
8482, 0.075869, 0.098178, 0.795404, 0.0260289
8483, 0.44203, 0.695059, 0.634022, 0.186342
8484, 0.392438, 0.883023, 0.138646, 0.342935
8485, 0.614917, 0.680837, 0.826655, 0.137635
8486, 0.37553, 0.218665, 0.373699, 0.145792
8487, 0.893765, 0.762383, 0.217444, 0.312555
8488, 0.12775, 0.694815, 0.22602, 0.304484
8489, 0.0559709, 0.433515, 0.784265, 0.105099
8490, 0.525651, 0.689627, 0.226173, 0.303982
8491, 0.452467, 0.00146489, 0.963317, -0.0248029
8492, 0.873775, 0.387066, 0.716117, 0.110291
8493, 0.812922, 0.697989, 0.734642, 0.162256
8494, 0.394421, 0.0700705, 0.684988, 0.0331495
8495, 0.59389, 0.0688192, 0.151677, 0.140613
8496, 0.541551, 0.471908, 0.835749, 0.100884
8497, 0.415571, 0.753319, 0.734489, 0.170057
8498, 0.629566, 0.463271, 0.801294, 0.107092
8499, 0.581805, 0.420576, 0.171453, 0.293537
8500, 0.192602, 0.580706, 0.743004, 0.141767
8501, 0.733146, 0.462233, 0.285134, 0.251761
8502, 0.959044, 0.489578, 0.801416, 0.112003
8503, 0.975341, 0.16599, 0.835047, 0.0362567
8504, 0.469405, 0.0475784, 0.15186, 0.11569
8505, 0.974456, 0.644856, 0.0858486, 0.351359
8506, 0.30604, 0.816248, 0.872494, 0.144489
8507, 0.145878, 0.891507, 0.78106, 0.175986
8508, 0.762017, 0.28367, 0.584338, 0.113412
8509, 0.807642, 0.0952788, 0.859371, 0.0156288
8510, 0.687521, 0.337413, 0.99765, 0.0273077
8511, 0.647694, 0.924223, 0.558824, 0.232648
8512, 0.330271, 0.286294, 0.21775, 0.236701
8513, 0.692373, 0.959349, 0.0933866, 0.358028
8514, 0.364238, 0.598376, 0.0581988, 0.360475
8515, 0.785424, 0.0037843, 0.487991, 0.0308311
8516, 0.0994903, 0.126774, 0.796808, 0.03299
8517, 0.018952, 0.692496, 0.0421461, 0.368948
8518, 0.21189, 0.557512, 0.922513, 0.0941621
8519, 0.223151, 0.83108, 0.887478, 0.142415
8520, 0.348827, 0.760186, 0.578845, 0.20919
8521, 0.147832, 0.316568, 0.83108, 0.0709044
8522, 0.781457, 0.28019, 0.739738, 0.080742
8523, 0.977691, 0.462478, 0.767174, 0.114608
8524, 0.0108646, 0.0013123, 0.780877, 0.0029887
8525, 0.943022, 0.194067, 0.00894192, 0.374238
8526, 0.0177923, 0.657826, 0.157537, 0.325469
8527, 0.640736, 0.018891, 0.576464, 0.0287177
8528, 0.801569, 0.0106204, 0.497482, 0.0328473
8529, 0.893674, 0.0387585, 0.391095, 0.0568031
8530, 0.10535, 0.745994, 0.682302, 0.181652
8531, 0.173162, 0.677786, 0.102908, 0.346446
8532, 0.898709, 0.133122, 0.558184, 0.0712501
8533, 0.417066, 0.381298, 0.537248, 0.150986
8534, 0.409284, 0.815851, 0.900632, 0.137022
8535, 0.11536, 0.417005, 0.115299, 0.32134
8536, 0.388043, 0.435194, 0.292795, 0.243166
8537, 0.4373, 0.208869, 0.708029, 0.0685939
8538, 0.981414, 0.711692, 0.78106, 0.153103
8539, 0.55736, 0.479873, 0.844386, 0.100351
8540, 0.195959, 0.781884, 0.674001, 0.188417
8541, 0.832698, 0.997314, 0.643483, 0.2194
8542, 0.598834, 0.60921, 0.774529, 0.139061
8543, 0.712302, 0.0289621, 0.895444, -0.00546474
8544, 0.726859, 0.799249, 0.805506, 0.158999
8545, 0.846461, 0.854396, 0.00802637, 0.381764
8546, 0.8052, 0.767846, 0.93234, 0.121948
8547, 0.437452, 0.958892, 0.686056, 0.205693
8548, 0.92465, 0.565203, 0.224525, 0.291633
8549, 0.0537431, 0.9935, 0.844722, 0.17145
8550, 0.922025, 0.370891, 0.760582, 0.0972315
8551, 0.546098, 0.335154, 0.00323496, 0.382041
8552, 0.976745, 0.37257, 0.987793, 0.0403924
8553, 0.97943, 0.255806, 0.883236, 0.047197
8554, 0.499832, 0.0475478, 0.0295724, 0.26889
8555, 0.254097, 0.42964, 0.773278, 0.106748
8556, 0.379284, 0.408063, 0.00912503, 0.379048
8557, 0.959441, 0.900418, 0.045259, 0.370884
8558, 0.177435, 0.169958, 0.25721, 0.165351
8559, 0.605121, 0.81988, 0.638112, 0.201888
8560, 0.582659, 0.691305, 0.618122, 0.18977
8561, 0.340648, 0.380291, 0.990722, 0.0401967
8562, 0.418134, 0.519669, 0.0846278, 0.345521
8563, 0.218055, 0.521622, 0.432569, 0.212436
8564, 0.935606, 0.116886, 0.807855, 0.0288458
8565, 0.612018, 0.323954, 0.0485855, 0.350568
8566, 0.0915555, 0.416852, 0.263588, 0.251039
8567, 0.200507, 0.623798, 0.155156, 0.323858
8568, 0.147008, 0.944456, 0.141087, 0.344283
8569, 0.561144, 0.44026, 0.376843, 0.213457
8570, 0.370159, 0.906369, 0.473617, 0.252194
8571, 0.571947, 0.393628, 0.527268, 0.156698
8572, 0.98413, 0.578784, 0.783563, 0.131901
8573, 0.0500809, 0.566424, 0.693899, 0.15095
8574, 0.908597, 0.0938444, 0.688131, 0.0396937
8575, 0.0404981, 0.321421, 0.733543, 0.0917391
8576, 0.425581, 0.985717, 0.632344, 0.220931
8577, 0.504013, 0.576922, 0.426588, 0.224223
8578, 0.775414, 0.226417, 0.308145, 0.171828
8579, 0.476974, 0.0737327, 0.437971, 0.067103
8580, 0.988678, 0.585711, 0.00946074, 0.380289
8581, 0.706412, 0.372662, 0.617817, 0.129019
8582, 0.105197, 0.610736, 0.782189, 0.137495
8583, 0.929746, 0.823237, 0.669057, 0.194779
8584, 0.448714, 0.970244, 0.888211, 0.157968
8585, 0.994842, 0.668966, 0.437513, 0.235098
8586, 0.940275, 0.963164, 0.931455, 0.145164
8587, 0.524644, 0.924253, 0.667837, 0.206445
8588, 0.670125, 0.283822, 0.121433, 0.29352
8589, 0.450758, 0.80105, 0.641224, 0.198827
8590, 0.230506, 0.285012, 0.698599, 0.0899728
8591, 0.0932646, 0.403058, 0.292398, 0.235991
8592, 0.767357, 0.616199, 0.640828, 0.172399
8593, 0.177221, 0.265999, 0.819208, 0.0621744
8594, 0.46025, 0.857265, 0.539354, 0.230637
8595, 0.873501, 0.231208, 0.0732139, 0.316735
8596, 0.314798, 0.247597, 0.0952483, 0.302877
8597, 0.258156, 0.219642, 0.780908, 0.0584754
8598, 0.870846, 0.447584, 0.175207, 0.296121
8599, 0.12598, 0.850612, 0.51204, 0.236864
8600, 0.824183, 0.0916471, 0.897763, 0.00830639
8601, 0.49324, 0.647389, 0.917386, 0.109506
8602, 0.74749, 0.324778, 0.926481, 0.0514073
8603, 0.010712, 0.919645, 0.719138, 0.193811
8604, 0.208228, 0.179052, 0.149022, 0.232582
8605, 0.501602, 0.427412, 0.886319, 0.0808341
8606, 0.739586, 0.173009, 0.343699, 0.135161
8607, 0.566698, 0.748558, 0.982086, 0.101851
8608, 0.44969, 0.52617, 0.406964, 0.221302
8609, 0.288827, 0.00558489, 0.463057, 0.0336601
8610, 0.682852, 0.50032, 0.35728, 0.232787
8611, 0.139103, 0.393109, 0.359661, 0.207999
8612, 0.193701, 0.232032, 0.770501, 0.0633429
8613, 0.870174, 0.900082, 0.901273, 0.146836
8614, 0.892117, 0.635182, 0.662893, 0.170038
8615, 0.0974151, 0.875118, 0.895383, 0.145563
8616, 0.483322, 0.147649, 0.24662, 0.157051
8617, 0.0444349, 0.754967, 0.647023, 0.191478
8618, 0.393567, 0.90466, 0.562212, 0.229876
8619, 0.188482, 0.498703, 0.543413, 0.175997
8620, 0.355815, 0.961364, 0.869472, 0.161904
8621, 0.911954, 0.161351, 0.750603, 0.0490074
8622, 0.0654317, 0.0877102, 0.977508, -0.0109673
8623, 0.367626, 0.731162, 0.401471, 0.253523
8624, 0.519486, 0.0438856, 0.539903, 0.0415984
8625, 0.230293, 0.965148, 0.818751, 0.174903
8626, 0.155309, 0.737999, 0.858669, 0.13781
8627, 0.452651, 0.61681, 0.344005, 0.256444
8628, 0.829035, 0.897061, 0.0549333, 0.36799
8629, 0.201941, 0.279122, 0.852046, 0.0585834
8630, 0.143315, 0.469344, 0.701682, 0.130844
8631, 0.443312, 0.192816, 0.649495, 0.0744393
8632, 0.77868, 0.549455, 0.2949, 0.263305
8633, 0.787011, 0.919828, 0.810724, 0.172004
8634, 0.419752, 0.797815, 0.397198, 0.262032
8635, 0.850978, 0.876003, 0.715629, 0.189816
8636, 0.731437, 0.743584, 0.0377819, 0.371289
8637, 0.135197, 0.486282, 0.252724, 0.269033
8638, 0.745903, 0.63448, 0.12772, 0.334958
8639, 0.881405, 0.288614, 0.456221, 0.146595
8640, 0.10358, 0.257302, 0.369427, 0.162185
8641, 0.230934, 0.800317, 0.887753, 0.138516
8642, 0.966735, 0.0218207, 0.53264, 0.0340129
8643, 0.81518, 0.492843, 0.473373, 0.194436
8644, 0.223121, 0.204108, 0.157781, 0.239311
8645, 0.344615, 0.927061, 0.391095, 0.275261
8646, 0.944578, 0.208625, 0.859462, 0.041623
8647, 0.428846, 0.101871, 0.598956, 0.0544378
8648, 0.0802942, 0.655538, 0.560869, 0.199102
8649, 0.384808, 0.494034, 0.321085, 0.244358
8650, 0.181707, 0.655995, 0.320078, 0.269351
8651, 0.801019, 0.236793, 0.89877, 0.0398904
8652, 0.690023, 0.42964, 0.0361034, 0.364671
8653, 0.744041, 0.528062, 0.483566, 0.198484
8654, 0.101901, 0.0689413, 0.371044, 0.0755911
8655, 0.346873, 0.79809, 0.733573, 0.176145
8656, 0.284097, 0.389172, 0.821039, 0.088155
8657, 0.732994, 0.528214, 0.587695, 0.170185
8658, 0.458144, 0.0474258, 0.136052, 0.123266
8659, 0.425031, 0.0199896, 0.970275, -0.0227958
8660, 0.0522477, 0.0932951, 0.352672, 0.0922017
8661, 0.19602, 0.994263, 0.53618, 0.244542
8662, 0.836543, 0.449629, 0.69039, 0.129429
8663, 0.360271, 0.777245, 0.937437, 0.12163
8664, 0.650868, 0.146672, 0.595996, 0.0695231
8665, 0.402142, 0.128422, 0.194372, 0.169784
8666, 0.724631, 0.0624714, 0.424604, 0.063907
8667, 0.226234, 0.612079, 0.218635, 0.299187
8668, 0.197882, 0.0894497, 0.748436, 0.030338
8669, 0.805139, 0.930265, 0.981353, 0.123988
8670, 0.112766, 0.672323, 0.207892, 0.308738
8671, 0.231452, 0.95117, 0.877407, 0.15878
8672, 0.973022, 0.171972, 0.290902, 0.152753
8673, 0.766594, 0.402234, 0.12711, 0.313123
8674, 0.0975066, 0.129612, 0.568346, 0.0683868
8675, 0.052797, 0.480178, 0.207556, 0.286748
8676, 0.54149, 0.85815, 0.852748, 0.154602
8677, 0.835597, 0.0861538, 0.939665, -0.00116
8678, 0.455702, 0.501755, 0.609943, 0.15936
8679, 0.959868, 0.145878, 0.602771, 0.0681555
8680, 0.520646, 0.400922, 0.859981, 0.0818947
8681, 0.678762, 0.647694, 0.925291, 0.107329
8682, 0.65804, 0.907346, 0.884579, 0.152113
8683, 0.0739158, 0.753533, 0.638966, 0.193271
8684, 0.707663, 0.333995, 0.435682, 0.166499
8685, 0.254433, 0.728935, 0.106479, 0.347345
8686, 0.290841, 0.126011, 0.93759, 0.00784124
8687, 0.606006, 0.628925, 0.963286, 0.0926782
8688, 0.787561, 0.22306, 0.521012, 0.10899
8689, 0.324747, 0.787072, 0.380688, 0.265594
8690, 0.354778, 0.577288, 0.746391, 0.140386
8691, 0.416395, 0.313547, 0.0835597, 0.325433
8692, 0.339702, 0.520707, 0.685507, 0.144625
8693, 0.899411, 0.138279, 0.263741, 0.144315
8694, 0.409192, 0.762291, 0.769982, 0.162746
8695, 0.740867, 0.761742, 0.651967, 0.191163
8696, 0.362407, 0.868496, 0.595691, 0.217856
8697, 0.704703, 0.925352, 0.862056, 0.159921
8698, 0.0309763, 0.762139, 0.828791, 0.148483
8699, 0.426283, 0.00851466, 0.336314, 0.0458939
8700, 0.0332347, 0.690146, 0.610797, 0.191445
8701, 0.27192, 0.227821, 0.4167, 0.136643
8702, 0.55681, 0.886959, 0.533189, 0.235278
8703, 0.519944, 0.77694, 0.873318, 0.139274
8704, 0.924894, 0.419416, 0.473952, 0.177872
8705, 0.738365, 0.0337535, 0.263985, 0.0718599
8706, 0.576891, 0.0685446, 0.479751, 0.058799
8707, 0.555864, 0.9935, 0.396924, 0.278718
8708, 0.394665, 0.20658, 0.56798, 0.0937939
8709, 0.955138, 0.291208, 0.555437, 0.122135
8710, 0.149876, 0.0914029, 0.933653, 0.00127644
8711, 0.38258, 0.680715, 0.636097, 0.183709
8712, 0.366588, 0.446974, 0.704245, 0.125708
8713, 0.995453, 0.75866, 0.581408, 0.208341
8714, 0.207007, 0.255165, 0.216254, 0.226053
8715, 0.875179, 0.195135, 0.0752281, 0.304115
8716, 0.224891, 0.975921, 0.913602, 0.151662
8717, 0.656758, 0.873196, 0.0419324, 0.371569
8718, 0.114444, 0.562365, 0.516709, 0.195508
8719, 0.376171, 0.280129, 0.671377, 0.0941598
8720, 0.0373547, 0.272866, 0.208014, 0.237162
8721, 0.0511795, 0.354717, 0.108646, 0.316209
8722, 0.862636, 0.0255745, 0.345561, 0.0551052
8723, 0.208686, 0.901578, 0.221747, 0.319719
8724, 0.827876, 0.519852, 0.78164, 0.122075
8725, 0.877194, 0.765648, 0.621448, 0.199203
8726, 0.851314, 0.187262, 0.350383, 0.139656
8727, 0.105319, 0.335582, 0.975494, 0.0389234
8728, 0.116153, 0.856197, 0.619922, 0.210564
8729, 0.466842, 0.743858, 0.263649, 0.296492
8730, 0.739036, 0.446303, 0.711051, 0.124023
8731, 0.897214, 0.477157, 0.583087, 0.161142
8732, 0.444197, 0.675222, 0.985931, 0.0900208
8733, 0.202277, 0.128788, 0.0594501, 0.292068
8734, 0.325785, 0.28489, 0.833857, 0.0634883
8735, 0.306162, 0.837977, 0.977935, 0.114939
8736, 0.107364, 0.305002, 0.752281, 0.084151
8737, 0.394971, 0.698599, 0.0373241, 0.370789
8738, 0.937834, 0.989746, 0.563494, 0.237607
8739, 0.184454, 0.20249, 0.282479, 0.171286
8740, 0.809748, 0.918119, 0.0473952, 0.370461
8741, 0.221534, 0.737297, 0.403272, 0.253721
8742, 0.282723, 0.960814, 0.631062, 0.218854
8743, 0.0454115, 0.411176, 0.334452, 0.221688
8744, 0.461715, 0.0132145, 0.185217, 0.0660367
8745, 0.810144, 0.150884, 0.067568, 0.293836
8746, 0.244423, 0.202124, 0.557207, 0.0945179
8747, 0.228858, 0.239082, 0.925169, 0.0344848
8748, 0.839137, 0.31312, 0.346538, 0.189616
8749, 0.0708945, 0.351115, 0.868801, 0.0700621
8750, 0.586108, 0.0876492, 0.72927, 0.0324321
8751, 0.544847, 0.839351, 0.344981, 0.280561
8752, 0.322398, 0.422163, 0.981414, 0.0521959
8753, 0.364238, 0.625446, 0.338694, 0.259365
8754, 0.0302133, 0.996551, 0.870876, 0.16518
8755, 0.740165, 0.719291, 0.328929, 0.273806
8756, 0.434462, 0.0875271, 0.400647, 0.0797701
8757, 0.600848, 0.211982, 0.352153, 0.149918
8758, 0.684103, 0.910916, 0.622761, 0.215813
8759, 0.630238, 0.71923, 0.996582, 0.0891693
8760, 0.396283, 0.407422, 0.525864, 0.160453
8761, 0.867031, 0.798578, 0.505448, 0.232825
8762, 0.280068, 0.570788, 0.453932, 0.214966
8763, 0.241279, 0.96115, 0.879604, 0.159268
8764, 0.418867, 0.830592, 0.266182, 0.302519
8765, 0.169225, 0.664174, 0.566668, 0.1989
8766, 0.198798, 0.279061, 0.621357, 0.104142
8767, 0.805719, 0.237526, 0.631367, 0.0905732
8768, 0.94998, 0.290445, 0.49086, 0.137826
8769, 0.391491, 0.181616, 0.842433, 0.0386037
8770, 0.74456, 0.950591, 0.397504, 0.275421
8771, 0.954955, 0.80813, 0.511399, 0.232366
8772, 0.59508, 0.317728, 0.0661641, 0.337862
8773, 0.0593585, 0.900693, 0.804193, 0.171459
8774, 0.641102, 0.499313, 0.283975, 0.259097
8775, 0.953063, 0.0733665, 0.239509, 0.108234
8776, 0.930692, 0.475387, 0.925748, 0.079487
8777, 0.0044557, 0.929594, 0.81811, 0.171278
8778, 0.217292, 0.15714, 0.430494, 0.104982
8779, 0.315439, 0.0941496, 0.312479, 0.102068
8780, 0.929014, 0.959685, 0.642506, 0.216035
8781, 0.522965, 0.834468, 0.322123, 0.286622
8782, 0.250526, 0.817927, 0.977386, 0.112743
8783, 0.655751, 0.425398, 0.377361, 0.209816
8784, 0.212683, 0.710746, 0.471755, 0.231068
8785, 0.122044, 0.774804, 0.294198, 0.289766
8786, 0.937437, 0.00061037, 0.540819, 0.0252374
8787, 0.105258, 0.233314, 0.755486, 0.0663741
8788, 0.858455, 0.876858, 0.333262, 0.286868
8789, 0.448073, 0.0943022, 0.355083, 0.092222
8790, 0.960082, 0.525712, 0.559526, 0.177054
